sample_id,multihot_labels,readable_name
5529,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6678,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5398,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9910,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8081,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9413,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11021,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16309,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
437,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10316,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15698,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5269,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1861,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
11984,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8316,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9225,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15246,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2706,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14571,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8518,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
5325,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14283,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6957,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13257,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15814,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10289,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10467,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
4011,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15437,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
534,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
12961,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
585,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
12192,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14409,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11634,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8683,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]",healthy_and_complex
13147,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9088,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10489,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6464,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13504,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
16051,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1916,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15230,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
8107,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16351,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1910,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10673,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13019,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1133,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11193,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12370,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1317,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
4368,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
8313,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14285,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9922,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7325,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6080,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10269,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2601,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6568,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
2173,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3605,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6429,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14049,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7995,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9142,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
3768,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5077,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
8274,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4631,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10041,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
240,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10110,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9666,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
7602,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13449,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1867,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13262,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
16698,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
2521,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11322,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1820,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2410,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8243,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6637,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5187,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14080,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4565,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7942,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14187,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6391,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
2118,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3779,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14919,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
4961,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
2809,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
498,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15908,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
16648,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
8617,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4284,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11693,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10296,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
228,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15648,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11232,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
2741,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9271,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10903,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6001,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5718,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11728,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
5583,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14530,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14630,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15113,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
1128,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11945,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1706,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7450,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3153,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]",healthy_and_complex
10873,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12266,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
512,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6240,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
7104,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14103,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16571,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2721,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7445,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
7893,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7509,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13139,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8042,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
10095,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13188,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10782,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13317,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
11719,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13672,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12483,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
9053,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11448,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6054,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
11592,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
14809,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
2550,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15333,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7440,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15059,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6768,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11136,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
15291,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
6449,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11891,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1045,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2644,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16159,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
4487,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
2061,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4645,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9112,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16170,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14908,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5596,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15517,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9297,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7265,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
12294,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4174,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13854,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9216,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
14359,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10264,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13938,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8543,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
13739,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
983,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11670,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5480,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13508,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4797,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
11050,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
3662,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15865,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6947,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4657,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6414,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3150,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10780,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15770,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4813,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9265,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5969,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2939,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1340,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1391,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
11096,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14849,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10612,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8802,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
12523,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12662,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10356,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
6146,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1412,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
2256,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
12740,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
15451,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6120,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2212,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
5603,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8881,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6004,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5417,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]",healthy_and_complex
4938,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3624,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
3158,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4267,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
9158,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
463,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1754,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12527,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10354,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6380,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3829,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
378,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15531,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1335,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
16522,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2716,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
11024,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14827,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15570,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11131,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6322,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
11920,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11239,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1894,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9399,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4661,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16010,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7769,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7090,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6221,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10491,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
9381,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11501,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14884,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7037,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10835,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9954,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9975,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16661,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13045,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12822,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
3992,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6691,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1030,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9164,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2220,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
9488,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13325,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15861,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3793,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13195,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
12036,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4327,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14737,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
8302,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
16327,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
15168,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5731,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2917,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5586,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13816,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
6326,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1515,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16276,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15627,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
16075,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2263,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4479,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4239,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
14649,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14465,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
893,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1490,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13813,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11078,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8516,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9407,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2933,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15841,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1129,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
731,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
3084,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7297,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
4588,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2795,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
8979,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7601,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
798,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6232,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
734,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14055,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
2244,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
178,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
1174,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
790,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13835,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
198,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
11752,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
7675,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
548,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3339,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10566,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13009,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7465,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9972,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12704,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14209,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
7533,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
66,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4712,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
